subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
testSUbjReal,Trains,inclinerailway,subway,right,left,incline__p506900-Chattanooga-inclineRailway_car,subway__n04349306_473
testSUbjReal,Cars,antique,limousine,right,left,antique__n03777568_308,limo__n03670208_21
testSUbjReal,Planes,delta,fighter,right,left,delta__n03174079_9078,fighter__n03335030_2892_obj1
testSUbjReal,Cars,limousine,mini,left,right,limo__n03670208_21,mini__n03770085_951
testSUbjReal,Bird,hawk,owl,right,left,hawk__n01605630_14899,owl__n01625562_1417
testSUbjReal,Cats,manx,sphynx,right,left,manx__4,spyhnx__3
testSUbjReal,Cats,angora,egyptian,right,left,angora__n02123478_7736,egyptian__n02124075_8383
testSUbjReal,Fish,catfish,pufferfish,right,left,catfish__5,puffer__9
testSUbjReal,Trains,commutertrain,monorail,right,left,commuter__n03078802_573,mono__monorail5
testSUbjReal,Cars,limousine,stationwagon,left,right,limo__n03670208_21,wagon__n02814533_248
testSUbjReal,Fish,clownfish,pufferfish,left,right,clown__fish11,puffer__9
testSUbjReal,Dogs,chihuahua,schnauzer,left,right,chihuahua__n02085620_4016_obj1,schnauzer__n02096756_11067_obj1
testSUbjReal,Cats,persian,tortishell,left,right,persian__n02123394_2429,tort__n02123242_10929
testSUbjReal,Trains,bullettrain,monorail,right,left,bullet__n02917067_663,mono__monorail5
testSUbjReal,Cars,mini,stationwagon,right,left,mini__n03770085_951,wagon__n02814533_248
testSUbjReal,Boats,cruiseliner,galleon,right,left,cruise__n2,galleon__n03411339_5514
testSUbjReal,Planes,fighter,gyroplane,left,right,fighter__n03335030_2892_obj1,gyro__n02759387_17277_obj1
testSUbjReal,Fish,angelfish,goldfish,right,left,angel__n02605936_196,gold__2
testSUbjReal,Boats,battleship,cruiseliner,right,left,battle__n02812201_1111,cruise__n2
testSUbjReal,Trains,subway,trolley,left,right,subway__n04349306_473,trolley__t2
testSUbjReal,Cats,manx,tortishell,left,right,manx__4,tort__n02123242_10929
testSUbjReal,Dogs,schipperke,welsh,left,right,schipperke__n02104365_6732_obj1,welsh__n02112826_3665_obj1
testSUbjReal,Trains,freighttrain,tram,right,left,freight__n03394480_697,tram__n04335435_347
