subjCode,Category,Subcategory1,Subcategory2,firstStimPosition,secondStimPosition,pic1,pic2
subjCodes,Trains,commutertrain,freighttrain,right,left,commuter__n03078802_105,freight__n03394480_943
subjCodes,Cars,mini,sportscar,left,right,mini__n03770085_530,sports__n04285008_39
subjCodes,Cars,mini,racecar,left,right,mini__n03770085_530,racing__n04037443_63
subjCodes,Cars,racecar,stationwagon,left,right,racing__n04037443_63,wagon__n02814533_80
subjCodes,Planes,fighter,seaplane,left,right,fighter__a2,seaplane__n04160586_21255_obj1
subjCodes,Fish,catfish,flyingfish,left,right,catfish__n02517442_214,flying__n02550460_5072
subjCodes,Cats,angora,siamese,left,right,angora__n02123478_5473,siamese__n02123597_1516
subjCodes,Bird,cockateel,ostrich,right,left,cockateel__n01819734_14496,ost__n01518878_1963
subjCodes,Fish,flyingfish,needlefish,right,left,flying__n02550460_5072,aneed__n02549989_1641
subjCodes,Boats,aircraftcarrier,cruiseliner,right,left,carriern02687172_1414,cruise__n9
subjCodes,Cats,abyssinian,tortishell,right,left,abyss__n02124313_1541,tort__n02123242_3408
subjCodes,Planes,airliner,seaplane,right,left,airliner__a2,seaplane__n04160586_21255_obj1
subjCodes,Boats,canoe,sailboat,right,left,canoe__c2,sail__n04128499_504
subjCodes,Planes,seaplane,stealth,right,left,seaplane__n04160586_21255_obj1,stealth__a13
subjCodes,Cats,angora,sphynx,right,left,angora__n02123478_5473,spyhnx__6
subjCodes,Boats,galleon,icebreaker,right,left,galleon__g3,icebreaker__i3
subjCodes,Fish,angelfish,goldfish,left,right,angel__n02605936_856,gold__n01443537_522
subjCodes,Planes,biplane,seaplane,left,right,biplane__n02842573_14961_obj1,seaplane__n04160586_21255_obj1
subjCodes,Planes,airliner,gyroplane,left,right,airliner__a2,gyro__n02759387_17666_obj1
subjCodes,Planes,gyroplane,stealth,left,right,gyro__n02759387_17666_obj1,stealth__a13
subjCodes,Bird,hen,hummingbird,left,right,hen__n01514859_3197,humming__n01833805_3473
subjCodes,Trains,commutertrain,subway,left,right,commuter__n03078802_105,subway__n04349306_923
subjCodes,Planes,glider,seaplane,left,right,glider__n03439814_16594,seaplane__n04160586_21255_obj1
